nfile,length,label,reliability
slice_028418.wav,4.0,0,1.0
slice_028419.wav,4.0,0,1.0
slice_028420.wav,4.0,0,1.0
slice_028421.wav,4.0,0,1.0
slice_028422.wav,4.0,0,1.0
slice_028423.wav,4.0,0,1.0
slice_028424.wav,4.0,0,1.0
slice_028425.wav,4.0,0,1.0
slice_028426.wav,4.0,0,1.0
slice_028427.wav,4.0,0,1.0
slice_028428.wav,4.0,0,1.0
slice_028429.wav,4.0,0,1.0
slice_028430.wav,4.0,0,1.0
slice_028431.wav,4.0,0,1.0
slice_028432.wav,4.0,0,1.0
slice_028433.wav,4.0,0,1.0
slice_028434.wav,4.0,0,1.0
slice_028435.wav,4.0,0,1.0
slice_028436.wav,4.0,0,1.0
slice_028437.wav,4.0,0,1.0
slice_028438.wav,4.0,0,1.0
slice_028439.wav,4.0,0,1.0
slice_028440.wav,4.0,0,1.0
slice_028441.wav,4.0,0,1.0
slice_028442.wav,4.0,0,1.0
slice_028443.wav,4.0,0,1.0
slice_028444.wav,4.0,0,1.0
slice_028445.wav,4.0,0,1.0
slice_028446.wav,4.0,0,1.0
slice_028447.wav,4.0,0,1.0
slice_028448.wav,4.0,0,1.0
slice_028449.wav,4.0,0,1.0
slice_028450.wav,4.0,0,1.0
slice_028451.wav,4.0,0,1.0
slice_028452.wav,4.0,0,1.0
slice_028453.wav,4.0,0,1.0
slice_028454.wav,4.0,0,1.0
slice_028455.wav,4.0,0,1.0
slice_028456.wav,4.0,0,1.0
slice_028457.wav,4.0,0,1.0
slice_028458.wav,4.0,0,1.0
slice_028459.wav,4.0,0,1.0
slice_028460.wav,4.0,0,1.0
slice_028461.wav,4.0,0,1.0
slice_028462.wav,4.0,0,1.0
slice_028463.wav,4.0,0,1.0
slice_028464.wav,4.0,0,1.0
slice_028465.wav,4.0,0,1.0
slice_028466.wav,4.0,0,1.0
slice_028467.wav,4.0,0,1.0
slice_028468.wav,4.0,0,1.0
slice_028469.wav,4.0,0,1.0
slice_028470.wav,4.0,0,1.0
slice_028471.wav,4.0,0,1.0
slice_028472.wav,4.0,0,1.0
slice_028473.wav,4.0,0,1.0
slice_028474.wav,4.0,0,1.0
slice_028475.wav,4.0,0,1.0
slice_028476.wav,4.0,0,1.0
slice_028477.wav,4.0,0,1.0
slice_028478.wav,4.0,0,1.0
slice_028479.wav,4.0,0,1.0
slice_028480.wav,4.0,0,1.0
slice_028481.wav,4.0,0,1.0
slice_028482.wav,4.0,0,1.0
slice_028483.wav,4.0,0,1.0
slice_028484.wav,4.0,0,1.0
slice_028485.wav,4.0,0,1.0
slice_028486.wav,4.0,0,1.0
slice_028487.wav,4.0,0,1.0
slice_028488.wav,4.0,0,1.0
slice_028489.wav,4.0,0,1.0
slice_028490.wav,4.0,0,1.0
slice_028491.wav,4.0,0,1.0
slice_028492.wav,4.0,0,1.0
slice_028493.wav,4.0,0,1.0
slice_028494.wav,4.0,0,1.0
slice_028495.wav,4.0,0,1.0
slice_028496.wav,4.0,0,1.0
slice_028497.wav,4.0,0,1.0
slice_028498.wav,4.0,0,1.0
slice_028499.wav,4.0,0,1.0
slice_028500.wav,4.0,0,1.0
slice_028501.wav,4.0,0,1.0
slice_028502.wav,4.0,0,1.0
slice_028503.wav,4.0,0,1.0
slice_028504.wav,4.0,0,1.0
slice_028505.wav,4.0,0,1.0
slice_028506.wav,4.0,0,1.0
slice_028507.wav,4.0,0,1.0
slice_028508.wav,4.0,0,1.0
slice_028509.wav,4.0,0,1.0
slice_028510.wav,4.0,0,1.0
slice_028511.wav,4.0,0,1.0
slice_028512.wav,4.0,0,1.0
slice_028513.wav,4.0,0,1.0
slice_028514.wav,4.0,0,1.0
slice_028515.wav,4.0,0,1.0
slice_028516.wav,4.0,0,1.0
slice_028517.wav,4.0,0,1.0
slice_028518.wav,4.0,0,1.0
slice_028519.wav,4.0,0,1.0
slice_028520.wav,4.0,0,1.0
slice_028521.wav,4.0,0,1.0
slice_028522.wav,4.0,0,1.0
slice_028523.wav,4.0,0,1.0
slice_028524.wav,4.0,0,1.0
slice_028525.wav,4.0,0,1.0
slice_028526.wav,4.0,0,1.0
slice_028527.wav,4.0,0,1.0
slice_028528.wav,4.0,0,1.0
slice_028529.wav,4.0,0,1.0
slice_028530.wav,4.0,0,1.0
slice_028531.wav,4.0,0,1.0
slice_028532.wav,4.0,0,1.0
slice_028533.wav,4.0,0,1.0
slice_028534.wav,4.0,0,1.0
slice_028535.wav,4.0,0,1.0
slice_028536.wav,4.0,0,1.0
slice_028537.wav,4.0,0,1.0
slice_028538.wav,4.0,0,1.0
slice_028539.wav,4.0,0,1.0
slice_028540.wav,4.0,0,1.0
slice_028541.wav,4.0,0,1.0
slice_028542.wav,4.0,0,1.0
slice_028543.wav,4.0,0,1.0
slice_028544.wav,4.0,0,1.0
slice_028545.wav,4.0,0,1.0
slice_028546.wav,4.0,0,1.0
slice_028547.wav,4.0,0,1.0
slice_028548.wav,4.0,0,1.0
slice_028549.wav,4.0,0,1.0
slice_028550.wav,4.0,0,1.0
slice_028551.wav,4.0,0,1.0
slice_028552.wav,4.0,0,1.0
slice_028553.wav,4.0,0,1.0
slice_028554.wav,4.0,0,1.0
slice_028555.wav,4.0,0,1.0
slice_028556.wav,4.0,0,1.0
slice_028557.wav,4.0,0,1.0
slice_028558.wav,4.0,0,1.0
slice_028559.wav,4.0,0,1.0
slice_028560.wav,4.0,0,1.0
slice_028561.wav,4.0,0,1.0
slice_028562.wav,4.0,0,1.0
slice_028563.wav,4.0,0,1.0
slice_028564.wav,4.0,0,1.0
slice_028565.wav,4.0,0,1.0
slice_028566.wav,4.0,0,1.0
slice_028567.wav,4.0,0,1.0
slice_028568.wav,4.0,0,1.0
slice_028569.wav,4.0,0,1.0
slice_028570.wav,4.0,0,1.0
slice_028571.wav,4.0,0,1.0
slice_028572.wav,4.0,0,1.0
slice_028573.wav,4.0,0,1.0
slice_028574.wav,4.0,0,1.0
slice_028575.wav,4.0,0,1.0
slice_028576.wav,4.0,0,1.0
slice_028577.wav,4.0,0,1.0
slice_028578.wav,4.0,0,1.0
slice_028579.wav,4.0,0,1.0
slice_028580.wav,4.0,0,1.0
slice_028581.wav,4.0,0,1.0
slice_028582.wav,4.0,0,1.0
slice_028583.wav,4.0,0,1.0
slice_028584.wav,4.0,0,1.0
slice_028585.wav,4.0,0,1.0
slice_028586.wav,4.0,0,1.0
slice_028587.wav,4.0,0,1.0
slice_028588.wav,4.0,0,1.0
slice_028589.wav,4.0,0,1.0
slice_028590.wav,4.0,0,1.0
slice_028591.wav,4.0,0,1.0
slice_028592.wav,4.0,0,1.0
slice_028593.wav,4.0,0,1.0
slice_028594.wav,4.0,0,1.0
slice_028595.wav,4.0,0,1.0
slice_028596.wav,4.0,0,1.0
slice_028597.wav,4.0,0,1.0
slice_028598.wav,4.0,0,1.0
slice_028599.wav,4.0,0,1.0
slice_028600.wav,4.0,0,1.0
slice_028601.wav,4.0,0,1.0
slice_028602.wav,4.0,0,1.0
slice_028603.wav,4.0,0,1.0
slice_028604.wav,4.0,0,1.0
slice_028605.wav,4.0,0,1.0
slice_028606.wav,4.0,0,1.0
slice_028607.wav,4.0,0,1.0
slice_028608.wav,4.0,0,1.0
slice_028609.wav,4.0,0,1.0
slice_028610.wav,4.0,0,1.0
slice_028611.wav,4.0,0,1.0
slice_028612.wav,4.0,0,1.0
slice_028613.wav,4.0,0,1.0
slice_028614.wav,4.0,0,1.0
slice_028615.wav,4.0,0,1.0
slice_028616.wav,4.0,0,1.0
slice_028617.wav,4.0,0,1.0
slice_028618.wav,4.0,0,1.0
slice_028619.wav,4.0,0,1.0
slice_028620.wav,4.0,0,1.0
slice_028621.wav,4.0,0,1.0
slice_028622.wav,4.0,0,1.0
slice_028623.wav,4.0,0,1.0
slice_028624.wav,4.0,0,1.0
slice_028625.wav,4.0,0,1.0
slice_028626.wav,4.0,0,1.0
slice_028627.wav,4.0,0,1.0
slice_028628.wav,4.0,0,1.0
slice_028629.wav,4.0,0,1.0
slice_028630.wav,4.0,0,1.0
slice_028631.wav,4.0,0,1.0
slice_028632.wav,4.0,0,1.0
slice_028633.wav,4.0,0,1.0
slice_028634.wav,4.0,0,1.0
slice_028635.wav,4.0,0,1.0
slice_028636.wav,4.0,0,1.0
slice_028637.wav,4.0,0,1.0
slice_028638.wav,4.0,0,1.0
slice_028639.wav,4.0,0,1.0
slice_028640.wav,4.0,0,1.0
slice_028641.wav,4.0,0,1.0
slice_028642.wav,4.0,0,1.0
slice_028643.wav,4.0,0,1.0
slice_028644.wav,4.0,0,1.0
slice_028645.wav,4.0,0,1.0
slice_028646.wav,4.0,0,1.0
slice_028647.wav,4.0,0,1.0
slice_028648.wav,4.0,0,1.0
slice_028649.wav,4.0,0,1.0
slice_028650.wav,4.0,0,1.0
slice_028651.wav,4.0,0,1.0
slice_028652.wav,4.0,0,1.0
slice_028653.wav,4.0,0,1.0
slice_028654.wav,4.0,0,1.0
slice_028655.wav,4.0,0,1.0
slice_028656.wav,4.0,0,1.0
slice_028657.wav,4.0,0,1.0
slice_028658.wav,4.0,0,1.0
slice_028659.wav,4.0,0,1.0
slice_028660.wav,4.0,0,1.0
slice_028661.wav,4.0,0,1.0
slice_028662.wav,4.0,0,1.0
slice_028663.wav,4.0,0,1.0
slice_028664.wav,4.0,0,1.0
slice_028665.wav,4.0,0,1.0
slice_028666.wav,4.0,0,1.0
slice_028667.wav,4.0,0,1.0
slice_028668.wav,4.0,0,1.0
slice_028669.wav,4.0,0,1.0
slice_028670.wav,4.0,0,1.0
slice_028671.wav,4.0,0,1.0
slice_028672.wav,4.0,0,1.0
slice_028673.wav,4.0,0,1.0
slice_028674.wav,4.0,0,1.0
slice_028675.wav,4.0,0,1.0
slice_028676.wav,4.0,0,1.0
slice_028677.wav,4.0,0,1.0
slice_028678.wav,4.0,0,1.0
slice_028679.wav,4.0,0,1.0
slice_028680.wav,4.0,0,1.0
slice_028681.wav,4.0,0,1.0
slice_028682.wav,4.0,0,1.0
slice_028683.wav,4.0,0,1.0
slice_028684.wav,4.0,0,1.0
slice_028685.wav,4.0,0,1.0
slice_028686.wav,4.0,0,1.0
slice_028687.wav,4.0,0,1.0
slice_028688.wav,4.0,0,1.0
slice_028689.wav,4.0,0,1.0
slice_028690.wav,4.0,0,1.0
slice_028691.wav,4.0,0,1.0
slice_028692.wav,4.0,0,1.0
slice_028693.wav,4.0,0,1.0
slice_028694.wav,4.0,0,1.0
slice_028695.wav,4.0,0,1.0
slice_028696.wav,4.0,0,1.0
slice_028697.wav,4.0,0,1.0
slice_028698.wav,4.0,0,1.0
slice_028699.wav,4.0,0,1.0
slice_028700.wav,4.0,0,1.0
slice_028701.wav,4.0,0,1.0
slice_028702.wav,4.0,0,1.0
slice_028703.wav,4.0,0,1.0
slice_028704.wav,4.0,0,1.0
slice_028705.wav,4.0,0,1.0
slice_028706.wav,4.0,0,1.0
slice_028707.wav,4.0,0,1.0
slice_028708.wav,4.0,0,1.0
slice_028709.wav,4.0,0,1.0
slice_028710.wav,4.0,0,1.0
slice_028711.wav,4.0,0,1.0
slice_028712.wav,4.0,0,1.0
slice_028713.wav,4.0,0,1.0
slice_028714.wav,4.0,0,1.0
slice_028715.wav,4.0,0,1.0
slice_028716.wav,4.0,0,1.0
slice_028717.wav,4.0,0,1.0
slice_028718.wav,4.0,0,1.0
slice_028719.wav,4.0,0,1.0
slice_028720.wav,4.0,0,1.0
slice_028721.wav,4.0,0,1.0
slice_028722.wav,4.0,0,1.0
slice_028723.wav,4.0,0,1.0
slice_028724.wav,4.0,0,1.0
slice_028725.wav,4.0,0,1.0
slice_028726.wav,4.0,0,1.0
slice_028727.wav,4.0,0,1.0
slice_028728.wav,4.0,0,1.0
slice_028729.wav,4.0,0,1.0
slice_028730.wav,4.0,0,1.0
slice_028731.wav,4.0,0,1.0
slice_028732.wav,4.0,0,1.0
slice_028733.wav,4.0,0,1.0
slice_028734.wav,4.0,0,1.0
slice_028735.wav,4.0,0,1.0
slice_028736.wav,4.0,0,1.0
slice_028737.wav,4.0,0,1.0
slice_028738.wav,4.0,0,1.0
slice_028739.wav,4.0,0,1.0
slice_028740.wav,4.0,0,1.0
slice_028741.wav,4.0,0,1.0
slice_028742.wav,4.0,0,1.0
slice_028743.wav,4.0,0,1.0
slice_028744.wav,4.0,0,1.0
slice_028745.wav,4.0,0,1.0
slice_028746.wav,4.0,0,1.0
slice_028747.wav,4.0,0,1.0
slice_028748.wav,4.0,0,1.0
slice_028749.wav,4.0,0,1.0
slice_028750.wav,4.0,0,1.0
slice_028751.wav,4.0,0,1.0
slice_028752.wav,4.0,0,1.0
slice_028753.wav,4.0,0,1.0
slice_028754.wav,4.0,0,1.0
slice_028755.wav,4.0,0,1.0
slice_028756.wav,4.0,0,1.0
slice_028757.wav,4.0,0,1.0
slice_028758.wav,4.0,0,1.0
slice_028759.wav,4.0,0,1.0
slice_028760.wav,4.0,0,1.0
slice_028761.wav,4.0,0,1.0
slice_028762.wav,4.0,0,1.0
slice_028763.wav,4.0,0,1.0
slice_028764.wav,4.0,0,1.0
slice_028765.wav,4.0,0,1.0
slice_028766.wav,4.0,0,1.0
slice_028767.wav,4.0,0,1.0
slice_028768.wav,4.0,0,1.0
slice_028769.wav,4.0,0,1.0
slice_028770.wav,4.0,0,1.0
slice_028771.wav,4.0,0,1.0
slice_028772.wav,4.0,0,1.0
slice_028773.wav,4.0,0,1.0
slice_028774.wav,4.0,0,1.0
slice_028775.wav,4.0,0,1.0
slice_028776.wav,4.0,0,1.0
slice_028777.wav,4.0,0,1.0
slice_028778.wav,4.0,0,1.0
slice_028779.wav,4.0,0,1.0
slice_028780.wav,4.0,0,1.0
slice_028781.wav,4.0,0,1.0
slice_028782.wav,4.0,0,1.0
slice_028783.wav,4.0,0,1.0
slice_028784.wav,4.0,0,1.0
slice_028785.wav,4.0,0,1.0
slice_028786.wav,4.0,0,1.0
slice_028787.wav,4.0,0,1.0
slice_028788.wav,4.0,0,1.0
slice_028789.wav,4.0,0,1.0
slice_028790.wav,4.0,0,1.0
slice_028791.wav,4.0,0,1.0
slice_028792.wav,4.0,0,1.0
slice_028793.wav,4.0,0,1.0
slice_028794.wav,4.0,0,1.0
slice_028795.wav,4.0,0,1.0
slice_028796.wav,4.0,0,1.0
slice_028797.wav,4.0,0,1.0
slice_028798.wav,4.0,0,1.0
slice_028799.wav,4.0,0,1.0
slice_028800.wav,4.0,0,1.0
slice_028801.wav,4.0,0,1.0
slice_028802.wav,4.0,0,1.0
slice_028803.wav,4.0,0,1.0
slice_028804.wav,4.0,0,1.0
slice_028805.wav,4.0,0,1.0
slice_028806.wav,4.0,0,1.0
slice_028807.wav,4.0,0,1.0
slice_028808.wav,4.0,0,1.0
slice_028809.wav,4.0,0,1.0
slice_028810.wav,4.0,0,1.0
slice_028811.wav,4.0,0,1.0
slice_028812.wav,4.0,0,1.0
slice_028813.wav,4.0,0,1.0
slice_028814.wav,4.0,0,1.0
slice_028815.wav,4.0,0,1.0
slice_028816.wav,4.0,0,1.0
slice_028817.wav,4.0,0,1.0
slice_028818.wav,4.0,0,1.0
slice_028819.wav,4.0,0,1.0
slice_028820.wav,4.0,0,1.0
slice_028821.wav,4.0,0,1.0
slice_028822.wav,4.0,0,1.0
slice_028823.wav,4.0,0,1.0
slice_028824.wav,4.0,0,1.0
slice_028825.wav,4.0,0,1.0
slice_028826.wav,4.0,0,1.0
slice_028827.wav,4.0,0,1.0
slice_028828.wav,4.0,0,1.0
slice_028829.wav,4.0,0,1.0
slice_028830.wav,4.0,0,1.0
slice_028831.wav,4.0,0,1.0
slice_028832.wav,4.0,0,1.0
slice_028833.wav,4.0,0,1.0
slice_028834.wav,4.0,0,1.0
slice_028835.wav,4.0,0,1.0
slice_028836.wav,4.0,0,1.0
slice_028837.wav,4.0,0,1.0
slice_028838.wav,4.0,0,1.0
slice_028839.wav,4.0,0,1.0
slice_028840.wav,4.0,0,1.0
slice_028841.wav,4.0,0,1.0
slice_028842.wav,4.0,0,1.0
slice_028843.wav,4.0,0,1.0
slice_028844.wav,4.0,0,1.0
slice_028845.wav,4.0,0,1.0
slice_028846.wav,4.0,0,1.0
slice_028847.wav,4.0,0,1.0
slice_028848.wav,4.0,0,1.0
slice_028849.wav,4.0,0,1.0
slice_028850.wav,4.0,0,1.0
slice_028851.wav,4.0,0,1.0
slice_028852.wav,4.0,0,1.0
slice_028853.wav,4.0,0,1.0
slice_028854.wav,4.0,0,1.0
slice_028855.wav,4.0,0,1.0
slice_028856.wav,4.0,0,1.0
slice_028857.wav,4.0,0,1.0
slice_028858.wav,4.0,0,1.0
slice_028859.wav,4.0,0,1.0
slice_028860.wav,4.0,0,1.0
slice_028861.wav,4.0,0,1.0
slice_028862.wav,4.0,0,1.0
slice_028863.wav,4.0,0,1.0
slice_028864.wav,4.0,0,1.0
slice_028865.wav,4.0,0,1.0
slice_028866.wav,4.0,0,1.0
slice_028867.wav,4.0,0,1.0
slice_028868.wav,4.0,0,1.0
slice_028869.wav,4.0,0,1.0
slice_028870.wav,4.0,0,1.0
slice_028871.wav,4.0,0,1.0
slice_028872.wav,4.0,0,1.0
slice_028873.wav,4.0,0,1.0
slice_028874.wav,4.0,0,1.0
slice_028875.wav,4.0,0,1.0
slice_028876.wav,4.0,0,1.0
slice_028877.wav,4.0,0,1.0
slice_028878.wav,4.0,0,1.0
slice_028879.wav,4.0,0,1.0
slice_028880.wav,4.0,0,1.0
slice_028881.wav,4.0,0,1.0
slice_028882.wav,4.0,0,1.0
slice_028883.wav,4.0,0,1.0
slice_028884.wav,4.0,0,1.0
slice_028885.wav,4.0,0,1.0
slice_028886.wav,4.0,0,1.0
slice_028887.wav,4.0,0,1.0
slice_028888.wav,4.0,0,1.0
slice_028889.wav,4.0,0,1.0
slice_028890.wav,4.0,0,1.0
slice_028891.wav,4.0,0,1.0
slice_028892.wav,4.0,0,1.0
slice_028893.wav,4.0,0,1.0
slice_028894.wav,4.0,0,1.0
slice_028895.wav,4.0,0,1.0
slice_028896.wav,4.0,0,1.0
slice_028897.wav,4.0,0,1.0
slice_028898.wav,4.0,0,1.0
slice_028899.wav,4.0,0,1.0
slice_028900.wav,4.0,0,1.0
slice_028901.wav,4.0,0,1.0
slice_028902.wav,4.0,0,1.0
slice_028903.wav,4.0,0,1.0
slice_028904.wav,4.0,0,1.0
slice_028905.wav,4.0,0,1.0
slice_028906.wav,4.0,0,1.0
slice_028907.wav,4.0,0,1.0
slice_028908.wav,4.0,0,1.0
slice_028909.wav,4.0,0,1.0
slice_028910.wav,4.0,0,1.0
slice_028911.wav,4.0,0,1.0
slice_028912.wav,4.0,0,1.0
slice_028913.wav,4.0,0,1.0
slice_028914.wav,4.0,0,1.0
slice_028915.wav,4.0,0,1.0
slice_028916.wav,4.0,0,1.0
slice_028917.wav,4.0,0,1.0
slice_028918.wav,4.0,0,1.0
slice_028919.wav,4.0,0,1.0
slice_028920.wav,4.0,0,1.0
slice_028921.wav,4.0,0,1.0
slice_028922.wav,4.0,0,1.0
slice_028923.wav,4.0,0,1.0
slice_028924.wav,4.0,0,1.0
slice_028925.wav,4.0,0,1.0
slice_028926.wav,4.0,0,1.0
slice_028927.wav,4.0,0,1.0
slice_028928.wav,4.0,0,1.0
slice_028929.wav,4.0,0,1.0
slice_028930.wav,4.0,0,1.0
slice_028931.wav,4.0,0,1.0
slice_028932.wav,4.0,0,1.0
slice_028933.wav,4.0,0,1.0
slice_028934.wav,4.0,0,1.0
slice_028935.wav,4.0,0,1.0
slice_028936.wav,4.0,0,1.0
slice_028937.wav,4.0,0,1.0
slice_028938.wav,4.0,0,1.0
slice_028939.wav,4.0,0,1.0
slice_028940.wav,4.0,0,1.0
slice_028941.wav,4.0,0,1.0
slice_028942.wav,4.0,0,1.0
slice_028943.wav,4.0,0,1.0
slice_028944.wav,4.0,0,1.0
slice_028945.wav,4.0,0,1.0
slice_028946.wav,4.0,0,1.0
slice_028947.wav,4.0,0,1.0
slice_028948.wav,4.0,0,1.0
slice_028949.wav,4.0,0,1.0
slice_028950.wav,4.0,0,1.0
slice_028951.wav,4.0,0,1.0
slice_028952.wav,4.0,0,1.0
slice_028953.wav,4.0,0,1.0
slice_028954.wav,4.0,0,1.0
slice_028955.wav,4.0,0,1.0
slice_028956.wav,4.0,0,1.0
slice_028957.wav,4.0,0,1.0
slice_028958.wav,4.0,0,1.0
slice_028959.wav,4.0,0,1.0
slice_028960.wav,4.0,0,1.0
slice_028961.wav,4.0,0,1.0
slice_028962.wav,4.0,0,1.0
slice_028963.wav,4.0,0,1.0
slice_028964.wav,4.0,0,1.0
slice_028965.wav,4.0,0,1.0
slice_028966.wav,4.0,0,1.0
slice_028967.wav,4.0,0,1.0
slice_028968.wav,4.0,0,1.0
slice_028969.wav,4.0,0,1.0
slice_028970.wav,4.0,0,1.0
slice_028971.wav,4.0,0,1.0
slice_028972.wav,4.0,0,1.0
slice_028973.wav,4.0,0,1.0
slice_028974.wav,4.0,0,1.0
slice_028975.wav,4.0,0,1.0
slice_028976.wav,4.0,0,1.0
slice_028977.wav,4.0,0,1.0
slice_028978.wav,4.0,0,1.0
slice_028979.wav,4.0,0,1.0
slice_028980.wav,4.0,0,1.0
slice_028981.wav,4.0,0,1.0
slice_028982.wav,4.0,0,1.0
slice_028983.wav,4.0,0,1.0
slice_028984.wav,4.0,0,1.0
slice_028985.wav,4.0,0,1.0
slice_028986.wav,4.0,0,1.0
slice_028987.wav,4.0,0,1.0
slice_028988.wav,4.0,0,1.0
slice_028989.wav,4.0,0,1.0
slice_028990.wav,4.0,0,1.0
slice_028991.wav,4.0,0,1.0
slice_028992.wav,4.0,0,1.0
slice_028993.wav,4.0,0,1.0
slice_028994.wav,4.0,0,1.0
slice_028995.wav,4.0,0,1.0
slice_028996.wav,4.0,0,1.0
slice_028997.wav,4.0,0,1.0
slice_028998.wav,4.0,0,1.0
slice_028999.wav,4.0,0,1.0
slice_029000.wav,4.0,0,1.0
slice_029001.wav,4.0,0,1.0
slice_029002.wav,4.0,0,1.0
slice_029003.wav,4.0,0,1.0
slice_029004.wav,4.0,0,1.0
slice_029005.wav,4.0,0,1.0
slice_029006.wav,4.0,0,1.0
slice_029007.wav,4.0,0,1.0
slice_029008.wav,4.0,0,1.0
slice_029009.wav,4.0,0,1.0
slice_029010.wav,4.0,0,1.0
slice_029011.wav,4.0,0,1.0
slice_029012.wav,4.0,0,1.0
slice_029013.wav,4.0,0,1.0
slice_029014.wav,4.0,0,1.0
slice_029015.wav,4.0,0,1.0
slice_029016.wav,4.0,0,1.0
slice_029017.wav,4.0,0,1.0
slice_029018.wav,4.0,0,1.0
slice_029019.wav,4.0,0,1.0
slice_029020.wav,4.0,0,1.0
slice_029021.wav,4.0,0,1.0
slice_029022.wav,4.0,0,1.0
slice_029023.wav,4.0,0,1.0
slice_029024.wav,4.0,0,1.0
slice_029025.wav,4.0,0,1.0
slice_029026.wav,4.0,0,1.0
slice_029027.wav,4.0,0,1.0
slice_029028.wav,4.0,0,1.0
slice_029029.wav,4.0,0,1.0
slice_029030.wav,4.0,0,1.0
slice_029031.wav,4.0,0,1.0
slice_029032.wav,4.0,0,1.0
slice_029033.wav,4.0,0,1.0
slice_029034.wav,4.0,0,1.0
slice_029035.wav,4.0,0,1.0
slice_029036.wav,4.0,0,1.0
slice_029037.wav,4.0,0,1.0
slice_029038.wav,4.0,0,1.0
slice_029039.wav,4.0,0,1.0
slice_029040.wav,4.0,0,1.0
slice_029041.wav,4.0,0,1.0
slice_029042.wav,4.0,0,1.0
slice_029043.wav,4.0,0,1.0
slice_029044.wav,4.0,0,1.0
slice_029045.wav,4.0,0,1.0
slice_029046.wav,4.0,0,1.0
slice_029047.wav,4.0,0,1.0
slice_029048.wav,4.0,0,1.0
slice_029049.wav,4.0,0,1.0
slice_029050.wav,4.0,0,1.0
slice_029051.wav,4.0,0,1.0
slice_029052.wav,4.0,0,1.0
slice_029053.wav,4.0,0,1.0
slice_029054.wav,4.0,0,1.0
slice_029055.wav,4.0,0,1.0
slice_029056.wav,4.0,0,1.0
slice_029057.wav,4.0,0,1.0
slice_029058.wav,4.0,0,1.0
slice_029059.wav,4.0,0,1.0
slice_029060.wav,4.0,0,1.0
slice_029061.wav,4.0,0,1.0
slice_029062.wav,4.0,0,1.0
slice_029063.wav,4.0,0,1.0
slice_029064.wav,4.0,0,1.0
slice_029065.wav,4.0,0,1.0
slice_029066.wav,4.0,0,1.0
slice_029067.wav,4.0,0,1.0
slice_029068.wav,4.0,0,1.0
slice_029069.wav,4.0,0,1.0
slice_029070.wav,4.0,0,1.0
slice_029071.wav,4.0,0,1.0
slice_029072.wav,4.0,0,1.0
slice_029073.wav,4.0,0,1.0
slice_029074.wav,4.0,0,1.0
slice_029075.wav,4.0,0,1.0
slice_029076.wav,4.0,0,1.0
slice_029077.wav,4.0,0,1.0
slice_029078.wav,4.0,0,1.0
slice_029079.wav,4.0,0,1.0
slice_029080.wav,4.0,0,1.0
slice_029081.wav,4.0,0,1.0
slice_029082.wav,4.0,0,1.0
slice_029083.wav,4.0,0,1.0
slice_029084.wav,4.0,0,1.0
slice_029085.wav,4.0,0,1.0
slice_029086.wav,4.0,0,1.0
slice_029087.wav,4.0,0,1.0
slice_029088.wav,4.0,0,1.0
slice_029089.wav,4.0,0,1.0
slice_029090.wav,4.0,0,1.0
slice_029091.wav,4.0,0,1.0
slice_029092.wav,4.0,0,1.0
slice_029093.wav,4.0,0,1.0
slice_029094.wav,4.0,0,1.0
slice_029095.wav,4.0,0,1.0
slice_029096.wav,4.0,0,1.0
slice_029097.wav,4.0,0,1.0
slice_029098.wav,4.0,0,1.0
slice_029099.wav,4.0,0,1.0
slice_029100.wav,4.0,0,1.0
slice_029101.wav,4.0,0,1.0
slice_029102.wav,4.0,0,1.0
slice_029103.wav,4.0,0,1.0
slice_029104.wav,4.0,0,1.0
slice_029105.wav,4.0,0,1.0
slice_029106.wav,4.0,0,1.0
slice_029107.wav,4.0,0,1.0
slice_029108.wav,4.0,0,1.0
slice_029109.wav,4.0,0,1.0
slice_029110.wav,4.0,0,1.0
slice_029111.wav,4.0,0,1.0
slice_029112.wav,4.0,0,1.0
slice_029113.wav,4.0,0,1.0
slice_029114.wav,4.0,0,1.0
slice_029115.wav,4.0,0,1.0
slice_029116.wav,4.0,0,1.0
slice_029117.wav,4.0,0,1.0
slice_029118.wav,4.0,0,1.0
slice_029119.wav,4.0,0,1.0
slice_029120.wav,4.0,0,1.0
slice_029121.wav,4.0,0,1.0
slice_029122.wav,4.0,0,1.0
slice_029123.wav,4.0,0,1.0
slice_029124.wav,4.0,0,1.0
slice_029125.wav,4.0,0,1.0
slice_029126.wav,4.0,0,1.0
slice_029127.wav,4.0,0,1.0
slice_029128.wav,4.0,0,1.0
slice_029129.wav,4.0,0,1.0
slice_029130.wav,4.0,0,1.0
slice_029131.wav,4.0,0,1.0
slice_029132.wav,4.0,0,1.0
slice_029133.wav,4.0,0,1.0
slice_029134.wav,4.0,0,1.0
slice_029135.wav,4.0,0,1.0
slice_029136.wav,4.0,0,1.0
slice_029137.wav,4.0,0,1.0
slice_029138.wav,4.0,0,1.0
slice_029139.wav,4.0,0,1.0
slice_029140.wav,4.0,0,1.0
slice_029141.wav,4.0,0,1.0
slice_029142.wav,4.0,0,1.0
slice_029143.wav,4.0,0,1.0
slice_029144.wav,4.0,0,1.0
slice_029145.wav,4.0,0,1.0
slice_029146.wav,4.0,0,1.0
slice_029147.wav,4.0,0,1.0
slice_029148.wav,4.0,0,1.0
slice_029149.wav,4.0,0,1.0
slice_029150.wav,4.0,0,1.0
slice_029151.wav,4.0,0,1.0
slice_029152.wav,4.0,0,1.0
slice_029153.wav,4.0,0,1.0
